647 1
-0.955859 -1.00664 | 2.31783 
-0.983203 -0.971484 | 2.12619 
-1.06133 -0.967578 | 3.00268 
-1.09258 -1.00664 | 3.86038 
-1.19023 -1.03008 | 8.98822 
-1.15898 -0.936328 | 7.59755 
-1.15508 -0.787891 | 13.9799 
-1.05352 -0.815234 | 8.34952 
-0.963672 -0.803516 | 8.5342 
-1.07305 -0.885547 | 5.44673 
-0.998828 -0.912891 | 3.2921 
-0.901172 -0.905078 | 5.22448 
-0.846484 -0.881641 | 8.43624 
-0.893359 -0.752734 | 13.355 
-0.783984 -0.760547 | 18.4118 
-0.783984 -0.869922 | 12.4104 
-0.776172 -1.04961 | 10.549 
-0.842578 -0.998828 | 6.21354 
-0.916797 -1.03398 | 3.47241 
-0.826953 -1.08477 | 8.59676 
-0.893359 -1.1082 | 6.41165 
-0.721484 -1.09648 | 15.2869 
-0.612109 -1.00664 | 19.0167 
-0.530078 -1.15117 | 25.61 
-0.416797 -1.03398 | 20.1343 
-0.432422 -0.780078 | 28.0289 
-0.686328 -0.705859 | 27.6021 
-0.397266 -0.408984 | 36.722 
-0.705859 -0.291797 | 25.9175 
-0.795703 -0.455859 | 27.6265 
-1.03398 -0.475391 | 21.4029 
-1.14336 -0.401172 | 23.3912 
-1.19805 -0.229297 | 16.9841 
-1.34258 -0.268359 | 28.5199 
-1.49492 -0.373828 | 39.3883 
-1.30352 -0.658984 | 30.8449 
-1.33867 -0.783984 | 25.5752 
-1.2293 -0.916797 | 12.3902 
-1.32305 -1.14336 | 21.2778 
-1.38945 -0.971484 | 20.7176 
-1.52617 -1.13164 | 26.7049 
-1.65508 -1.01055 | 19.3992 
-1.69414 -0.729297 | 28.1373 
-1.88945 -0.873828 | 9.63161 
-1.73711 -0.846484 | 18.8454 
-1.73711 -1.05742 | 15.5886 
-1.90898 -1.19414 | 13.2231 
-1.83867 -1.03398 | 9.38932 
-1.9793 -1.00664 | 5.02413 
-2.03398 -1.0418 | 5.79241 
-1.97148 -1.06523 | 6.00987 
-2.01055 -1.19805 | 12.2929 
-2.03789 -1.11992 | 8.39624 
-2.19023 -1.13164 | 15.6402 
-2.08867 -0.975391 | 6.94555 
-2.08867 -0.838672 | 11.2906 
-1.9793 -0.834766 | 9.6212 
-2.14336 -0.662891 | 24.0273 
-1.88945 -0.639453 | 22.6964 
-1.89336 -0.408984 | 24.323 
-1.76445 -0.295703 | 25.1262 
-1.97148 -0.256641 | 14.5298 
-2.09648 -0.350391 | 22.1977 
-2.19805 -0.198047 | 18.4573 
-1.95977 -0.194141 | 10.7581 
-2.0457 -0.108203 | 6.82949 
-1.96758 -0.0457031 | 4.48971 
-1.96758 0.00898437 | 4.09415 
-2.03008 0.0128906 | 4.33221 
-2.1082 -0.0613281 | 7.40495 
-2.1707 0.0441406 | 10.3173 
-2.12383 0.102734 | 9.41026 
-2.11992 0.251172 | 17.3377 
-1.9832 0.270703 | 15.3592 
-2.0418 0.0753906 | 5.61858 
-1.90508 0.0675781 | 6.24831 
-1.90117 0.169141 | 10.6451 
-1.7332 0.204297 | 21.2668 
-1.81914 0.0324219 | 9.30823 
-1.8543 -0.104297 | 9.42664 
-1.76836 -0.143359 | 15.7865 
-1.61211 0.00507812 | 20.224 
-1.51055 -0.151172 | 26.4645 
-1.31133 -0.0144531 | 15.5197 
-1.43633 0.161328 | 26.0118 
-1.21367 0.274609 | 20.8257 
-1.58477 0.212109 | 28.8131 
-1.38164 0.395703 | 37.3539 
-1.31133 0.618359 | 33.2205 
-1.65117 0.676953 | 33.433 
-1.80352 0.544141 | 29.8671 
-1.98711 0.376172 | 21.2458 
-2.05742 0.594922 | 23.5043 
-2.09648 0.798047 | 13.8409 
-2.15898 0.923047 | 11.2475 
-2.08867 1.03633 | 7.2082 
-2.03008 0.930859 | 6.09464 
-2.02617 0.993359 | 5.23574 
-2.01055 0.946484 | 5.52009 
-2.0457 0.919141 | 6.70228 
-1.92461 0.848828 | 9.70761 
-1.80352 0.821484 | 16.286 
-1.80352 0.880078 | 13.4347 
-1.76836 1.04414 | 13.4485 
-1.9168 0.966016 | 6.17007 
-1.85039 1.16523 | 13.8063 
-1.7918 1.11445 | 14.3327 
-1.87383 1.25117 | 18.1315 
-2.03008 1.25898 | 16.4485 
-2.18633 1.30586 | 26.0287 
-2.18242 1.5207 | 32.8714 
-1.76836 1.46211 | 33.8318 
-1.65117 1.71992 | 33.3813 
-1.38164 1.41523 | 39.8866 
-1.40898 1.11836 | 24.285 
-1.69805 1.05977 | 17.9099 
-1.63945 0.930859 | 20.8839 
-1.44414 0.872266 | 25.2882 
-1.20195 0.993359 | 9.46693 
-1.27617 0.848828 | 18.168 
-1.12773 0.829297 | 10.2322 
-1.19023 1.04414 | 9.22148 
-1.11602 0.981641 | 4.81681 
-1.0457 0.950391 | 2.8881 
-1.06914 1.00117 | 3.07455 
-1.03789 1.04023 | 2.75921 
-0.991016 0.997266 | 1.99406 
-0.959766 1.04414 | 2.71136 
-0.979297 0.977734 | 2.09717 
-0.963672 0.891797 | 4.20674 
-1.06523 0.903516 | 4.56135 
-1.0457 0.821484 | 7.83582 
-0.959766 0.860547 | 5.57885 
-0.897266 0.868359 | 6.80117 
-0.705859 0.923047 | 15.2346 
-0.783984 1.0168 | 9.58504 
-0.838672 1.0168 | 6.50526 
-0.916797 0.973828 | 3.25942 
-0.889453 0.997266 | 4.10396 
-0.893359 1.09883 | 6.03433 
-0.846484 1.09492 | 7.9441 
-0.748828 1.08711 | 13.277 
-0.780078 1.27461 | 21.8946 
-0.971484 1.26289 | 13.5078 
-0.959766 1.15352 | 6.87186 
-1.01055 1.09102 | 3.82455 
-1.01445 1.1418 | 6.08718 
-1.19414 1.06758 | 10.0155 
-1.08477 1.24727 | 13.9457 
-0.955859 1.32148 | 17.3841 
-1.08477 1.47383 | 24.5991 
-0.959766 1.64961 | 19.8579 
-0.760547 1.72383 | 24.5248 
-0.494922 1.41133 | 40.7194 
-0.416797 1.63008 | 38.3371 
-0.307422 1.48164 | 35.7535 
-0.205859 1.24336 | 18.4332 
-0.358203 1.21602 | 25.7747 
-0.623828 1.11055 | 21.0622 
-0.576953 1.00898 | 20.2205 
-0.561328 0.895703 | 22.4555 
-0.381641 1.00898 | 18.5395 
-0.256641 0.813672 | 17.2503 
-0.260547 0.544141 | 30.644 
-0.479297 0.344922 | 35.881 
-0.494922 0.676953 | 35.1283 
-0.897266 0.645703 | 19.3281 
-1.09258 0.747266 | 13.5686 
-1.06133 0.633984 | 18.9225 
-1.14727 0.485547 | 25.4948 
-0.975391 0.391797 | 19.0008 
-0.772266 0.434766 | 28.5627 
-0.768359 0.266797 | 20.564 
-0.772266 0.122266 | 12.0254 
-0.908984 0.133984 | 5.77444 
-0.920703 0.278516 | 13.9231 
-1.11211 0.290234 | 16.2022 
-1.15117 0.0988281 | 7.38361 
-1.13164 0.0753906 | 5.61743 
-1.0418 0.0558594 | 2.04094 
-1.06914 0.165234 | 7.0215 
-0.994922 0.157422 | 5.52541 
-1.00273 0.0714844 | 2.0039 
-0.971484 0.0324219 | 1.31169 
-1.00273 0.00117187 | 1.00722 
-0.979297 -0.0339844 | 1.27177 
-1.01055 -0.0730469 | 2.08338 
-1.02617 -0.0417969 | 1.53254 
-1.06133 -0.0535156 | 2.42257 
-1.05352 -0.00273438 | 1.67139 
-1.03398 0.0402344 | 1.61569 
-1.13555 0.0207031 | 4.78708 
-1.15117 -0.0730469 | 6.5473 
-1.14336 -0.0964844 | 6.88836 
-1.13555 -0.174609 | 10.1709 
-1.0457 -0.0808594 | 2.77259 
-0.983203 -0.0847656 | 2.41461 
-0.983203 -0.162891 | 5.84482 
-0.834766 -0.147266 | 9.62482 
-0.940234 -0.108203 | 3.81597 
-0.932422 -0.0222656 | 1.85559 
-0.948047 0.0285156 | 1.58776 
-0.908984 0.0167969 | 2.47326 
-0.854297 0.00898437 | 4.65173 
-0.815234 -0.0730469 | 7.71985 
-0.752734 -0.0183594 | 10.4616 
-0.772266 -0.194141 | 15.8015 
-0.541797 -0.0847656 | 21.343 
-0.483203 0.231641 | 29.0805 
-0.389453 0.247266 | 27.7242 
-0.272266 0.0636719 | 12.2622 
-0.366016 -0.0339844 | 17.0231 
-0.198047 -0.198047 | 13.6652 
-0.112109 -0.0925781 | 4.04579 
-0.123828 -0.166797 | 7.9273 
-0.0457031 -0.139453 | 4.03034 
0.0128906 -0.190234 | 6.40159 
0.00117187 -0.139453 | 3.61904 
0.0167969 -0.0769531 | 1.20816 
-0.0535156 -0.108203 | 2.79798 
-0.0730469 -0.0847656 | 2.43251 
-0.0496094 -0.0144531 | 0.525755 
-0.0378906 -0.0496094 | 0.767836 
0.0207031 -0.0652344 | 0.917483 
0.0285156 -0.0144531 | 0.202306 
-0.00273438 -0.0417969 | 0.346093 
0.00117187 0.00898437 | 0.0162822 
0.0363281 -0.00664063 | 0.269443 
0.0246094 0.0285156 | 0.280804 
0.0246094 0.0441406 | 0.504 
-0.00664063 0.0402344 | 0.328207 
-0.0339844 0.0285156 | 0.389157 
-0.0183594 0.00117187 | 0.0670701 
-0.0730469 0.00898437 | 1.05624 
-0.0769531 0.0207031 | 1.23715 
-0.112109 0.0246094 | 2.5125 
-0.108203 -0.0457031 | 2.64667 
-0.198047 -0.0730469 | 7.87281 
-0.198047 0.0949219 | 8.56802 
-0.123828 0.0871094 | 4.36078 
-0.162891 0.274609 | 16.438 
-0.0613281 0.274609 | 12.3525 
0.0441406 0.157422 | 4.91454 
-0.0144531 0.169141 | 5.20524 
-0.0378906 0.114453 | 2.77281 
-0.0574219 0.0871094 | 2.11551 
0.00898437 0.0636719 | 0.809696 
0.0167969 0.0910156 | 1.65529 
0.0441406 0.0714844 | 1.38103 
0.0714844 0.0910156 | 2.59631 
0.133984 0.0558594 | 3.96984 
0.114453 0.110547 | 4.81835 
0.0792969 0.266797 | 12.3466 
0.188672 0.239453 | 15.672 
0.286328 -0.00273438 | 12.3463 
0.161328 0.0402344 | 5.05786 
0.130078 0.0363281 | 3.43572 
0.0519531 0.0167969 | 0.586693 
0.106641 -0.0105469 | 2.19548 
0.0597656 -0.0300781 | 0.879349 
0.0832031 -0.0574219 | 1.9897 
0.122266 -0.0417969 | 3.16805 
0.145703 -0.0925781 | 5.58032 
0.0988281 -0.0769531 | 3.02878 
0.137891 -0.170703 | 8.79358 
0.235547 -0.108203 | 11.3837 
0.356641 -0.0300781 | 16.5163 
0.532422 -0.0769531 | 21.2289 
0.743359 -0.174609 | 16.4384 
0.587109 -0.0183594 | 18.9507 
0.508984 0.278516 | 32.1028 
0.434766 0.317578 | 33.5812 
0.673047 0.454297 | 34.8988 
0.708203 0.782422 | 21.6868 
0.415234 0.587109 | 37.6712 
0.137891 0.692578 | 17.553 
0.270703 0.356641 | 27.7078 
-0.00273438 0.430859 | 19.2583 
-0.178516 0.368359 | 22.5955 
-0.127734 0.587109 | 21.9517 
-0.0144531 0.782422 | 8.63053 
-0.166797 0.676953 | 19.9234 
-0.0769531 0.833203 | 6.85355 
-0.158984 0.868359 | 8.59732 
-0.194141 1.00508 | 7.61483 
-0.0769531 0.989453 | 2.15321 
-0.0964844 0.926953 | 3.68542 
-0.0339844 0.966016 | 1.38856 
-0.0691406 0.973828 | 2.0169 
-0.0652344 1.03633 | 2.16592 
-0.0261719 1.00898 | 1.16957 
0.00117187 1.00508 | 1.01554 
0.0324219 1.03633 | 1.54118 
0.0363281 0.973828 | 1.34394 
0.00898437 0.969922 | 1.13481 
0.0402344 0.946484 | 1.7753 
-0.00273438 0.887891 | 3.16986 
-0.0730469 0.883984 | 4.3629 
0.0167969 0.844922 | 5.15304 
0.0636719 0.852734 | 5.50487 
0.145703 0.895703 | 6.80086 
0.294141 0.876172 | 16.4693 
0.255078 1.0168 | 11.4736 
0.161328 0.942578 | 6.27068 
0.0792969 0.977734 | 2.27569 
0.102734 1.04414 | 3.49493 
0.0910156 1.06758 | 3.62708 
0.126172 1.12617 | 7.24656 
0.126172 1.06367 | 4.91814 
0.286328 1.16914 | 18.8469 
0.231641 1.25508 | 20.7969 
0.0636719 1.29023 | 14.9596 
0.0363281 1.19258 | 8.15278 
0.0441406 1.07148 | 2.524 
-0.00273438 1.11055 | 3.55161 
-0.0457031 1.05195 | 2.04625 
-0.0535156 1.15742 | 6.40817 
-0.0886719 1.08711 | 4.16277 
-0.155078 1.1457 | 9.62581 
-0.108203 1.28633 | 16.1525 
-0.0144531 1.39961 | 20.076 
-0.158984 1.50117 | 26.8665 
-0.0925781 1.73164 | 15.8028 
0.0988281 1.63789 | 21.035 
0.294141 1.42695 | 33.8258 
0.411328 1.59883 | 39.3464 
0.755078 1.5207 | 32.4792 
0.665234 1.25898 | 27.6695 
0.540234 1.00508 | 20.9893 
0.348828 0.864453 | 20.0998 
0.587109 0.923047 | 20.8822 
0.735547 0.923047 | 13.4462 
0.868359 0.805859 | 11.1954 
0.829297 0.985547 | 6.92147 
0.841016 1.00508 | 6.31054 
0.895703 0.989453 | 3.8747 
0.919141 0.950391 | 3.49301 
0.938672 0.962109 | 2.8221 
0.942578 1.04414 | 3.00465 
0.962109 1.00117 | 2.21033 
1.00508 1.04414 | 2.48764 
1.02461 1.00117 | 2.17175 
0.997266 0.969922 | 2.11481 
1.03633 0.946484 | 2.78919 
1.0168 0.911328 | 3.43234 
0.977734 0.829297 | 6.96262 
1.05977 0.852734 | 6.53111 
1.27852 0.864453 | 17.5767 
1.20039 1.0168 | 9.46363 
1.11445 0.930859 | 5.51359 
1.09883 1.04805 | 4.62483 
1.10664 1.15742 | 9.232 
1.13789 1.05586 | 6.54346 
1.23945 1.19648 | 19.0061 
1.12227 1.23164 | 14.4339 
0.938672 1.2082 | 10.478 
1.00508 1.15352 | 6.64814 
0.977734 1.09492 | 3.97895 
0.911328 1.17305 | 9.06996 
0.891797 1.09102 | 5.8001 
0.805859 1.34883 | 24.8487 
1.00117 1.46211 | 22.8583 
0.805859 1.65352 | 25.6431 
0.926953 1.61836 | 21.8731 
1.18086 1.61836 | 27.1645 
1.28242 1.41523 | 34.2855 
1.55586 1.63398 | 41.1418 
1.65352 1.43867 | 39.7683 
1.64961 1.05586 | 20.3434 
1.32148 1.14961 | 21.5122 
1.52852 0.950391 | 23.5614 
1.31758 0.899609 | 18.5892 
1.61836 0.805859 | 27.1902 
1.71602 0.966016 | 16.2241 
1.60664 0.622266 | 37.998 
1.36445 0.520703 | 38.6357 
1.23945 0.735547 | 22.3219 
1.10273 0.661328 | 18.953 
0.966016 0.743359 | 12.13 
0.883984 0.563672 | 22.8508 
0.969922 0.516797 | 21.3302 
1.07539 0.481641 | 22.4231 
1.28633 0.352734 | 30.0578 
1.12227 0.157422 | 8.59843 
1.05586 0.216016 | 9.65201 
0.989453 0.286328 | 13.3457 
0.903516 0.255078 | 12.9824 
0.919141 0.149609 | 6.23259 
0.825391 0.0832031 | 7.46209 
0.903516 0.102734 | 4.62088 
0.977734 0.102734 | 3.07622 
0.966016 0.165234 | 6.10987 
1.04414 0.169141 | 6.63619 
1.0168 0.0519531 | 1.62029 
1.0207 0.0402344 | 1.44578 
0.997266 -0.00273438 | 0.997498 
1.02852 -0.0222656 | 1.31612 
1.00508 -0.0730469 | 2.0555 
0.958203 -0.0261719 | 1.3966 
0.942578 -0.0730469 | 2.57251 
0.934766 0.00898437 | 1.71811 
0.973828 0.0285156 | 1.24414 
0.907422 0.0402344 | 2.7875 
0.876172 -0.0105469 | 3.6668 
0.817578 -0.00273438 | 6.5503 
0.833203 -0.0652344 | 6.53388 
0.852734 -0.0847656 | 6.10346 
0.880078 -0.182422 | 9.39515 
0.934766 -0.112109 | 4.09469 
0.989453 -0.119922 | 3.7223 
1.01289 -0.139453 | 4.6775 
1.1457 -0.158984 | 9.83177 
1.07148 -0.0847656 | 3.53219 
1.09883 -0.0457031 | 3.48576 
1.05977 -0.0183594 | 1.88672 
1.12617 -0.0105469 | 4.27151 
1.19648 -0.0535156 | 8.69497 
1.28633 0.0285156 | 14.0783 
1.41523 -0.0964844 | 22.4091 
1.46992 0.0324219 | 22.1905 
1.45039 0.165234 | 26.5713 
1.6418 0.290234 | 31.5677 
1.73164 0.0792969 | 15.3716 
1.6418 -0.0339844 | 19.2106 
1.79805 -0.201953 | 17.3273 
1.63008 -0.241016 | 28.9929 
1.53242 -0.385547 | 39.814 
1.75898 -0.694141 | 26.4498 
1.64961 -0.780078 | 27.3488 
1.75117 -0.908984 | 15.4103 
1.73555 -1.13555 | 18.6212 
1.5793 -1.00664 | 22.3005 
1.44648 -1.08086 | 23.9636 
1.30586 -0.971484 | 16.2473 
1.29414 -0.725391 | 26.4791 
1.0793 -0.823047 | 8.6278 
1.11445 -0.858203 | 8.16788 
1.05195 -0.932422 | 3.39208 
1.23555 -0.924609 | 12.5757 
1.29023 -0.916797 | 16.342 
1.28242 -1.13555 | 18.3698 
1.16523 -1.17461 | 13.098 
1.0793 -1.02227 | 3.52334 
1.16914 -1.02227 | 7.64483 
1.12227 -0.979297 | 5.11149 
1.02461 -0.971484 | 2.27299 
0.993359 -0.975391 | 2.06616 
0.938672 -0.963672 | 2.80242 
0.969922 -1.01445 | 2.18912 
1.0168 -1.07305 | 3.27584 
1.03633 -1.06523 | 3.29639 
1.02461 -1.1082 | 4.62064 
0.934766 -1.18633 | 9.21472 
0.883984 -1.10039 | 6.45781 
0.852734 -1.18242 | 11.9897 
0.825391 -1.05352 | 7.78941 
0.872266 -1.01055 | 4.85546 
0.817578 -0.963672 | 7.73686 
0.868359 -0.885547 | 7.24449 
0.930859 -0.944141 | 3.29639 
0.985547 -0.948047 | 2.43937 
0.993359 -0.893359 | 3.95561 
0.954297 -0.803516 | 8.66632 
0.872266 -0.733203 | 15.4033 
0.895703 -0.682422 | 17.4591 
0.938672 -0.479297 | 21.7596 
1.0793 -0.631641 | 19.5496 
1.21992 -0.573047 | 28.9031 
1.07148 -0.397266 | 20.2857 
1.22773 -0.311328 | 23.9685 
1.00508 -0.241016 | 10.5092 
0.907422 -0.338672 | 17.8704 
0.790234 -0.205859 | 15.4277 
0.719922 -0.350391 | 28.4174 
0.622266 -0.483203 | 37.7566 
0.313672 -0.323047 | 28.5277 
0.227734 -0.334766 | 23.8472 
0.110547 -0.256641 | 12.812 
-0.131641 -0.295703 | 16.1671 
-0.0105469 -0.401172 | 18.3162 
-0.112109 -0.526172 | 22.5345 
0.0167969 -0.655078 | 16.1018 
0.294141 -0.701953 | 26.2905 
0.188672 -0.873828 | 10.0217 
0.153516 -0.889453 | 7.43378 
0.0753906 -0.912891 | 3.40096 
0.0832031 -0.819141 | 7.8047 
0.0832031 -0.748828 | 11.977 
-0.143359 -0.717578 | 16.3483 
-0.198047 -0.842578 | 12.0482 
-0.108203 -0.924609 | 4.19111 
-0.0808594 -0.928516 | 3.12359 
-0.0222656 -0.940234 | 1.67906 
-0.0339844 -0.850391 | 5.05374 
0.0441406 -0.858203 | 4.83376 
-0.0105469 -0.912891 | 2.31623 
0.0402344 -0.951953 | 1.6779 
-0.0105469 -0.983203 | 1.04439 
0.0207031 -1.03008 | 1.32402 
0.0167969 -1.05742 | 1.81789 
-0.00664063 -1.02617 | 1.19668 
-0.0300781 -1.06914 | 2.25089 
-0.0613281 -1.0418 | 2.16524 
-0.0457031 -1.00664 | 1.4336 
-0.0183594 -0.951953 | 1.42524 
-0.119922 -0.994922 | 3.71629 
-0.186328 -1.01445 | 7.21028 
-0.104297 -1.08477 | 4.64414 
-0.151172 -1.11992 | 8.16591 
-0.0808594 -1.14727 | 6.56986 
-0.0574219 -1.10039 | 3.78226 
-0.00273438 -1.08477 | 2.56329 
0.0128906 -1.14336 | 5.13002 
0.153516 -1.18633 | 11.8385 
0.106641 -1.12383 | 6.31347 
0.106641 -1.05742 | 3.93539 
0.0636719 -0.955859 | 2.08949 
0.122266 -0.951953 | 4.18189 
0.122266 -1.02227 | 3.96617 
0.188672 -0.971484 | 7.38075 
0.258984 -1.07305 | 12.8176 
0.313672 -1.11211 | 17.61 
0.493359 -1.06914 | 22.3066 
0.341016 -0.924609 | 17.4843 
0.477734 -0.764453 | 29.8081 
0.591016 -0.897266 | 21.5753 
0.688672 -0.791797 | 22.2638 
0.762891 -0.967578 | 10.9159 
0.645703 -1.09648 | 19.4953 
0.798047 -1.20195 | 16.1351 
0.712109 -1.3543 | 30.7936 
0.622266 -1.51836 | 39.8177 
0.333203 -1.31914 | 31.0529 
0.204297 -1.3543 | 25.1377 
0.0949219 -1.21367 | 10.9457 
-0.158984 -1.29961 | 19.369 
0.0324219 -1.40508 | 20.4556 
-0.116016 -1.54961 | 24.4741 
0.0285156 -1.64727 | 18.8903 
0.282422 -1.67461 | 29.4689 
0.110547 -1.92461 | 7.13426 
0.133984 -1.71367 | 18.5566 
-0.0496094 -1.70586 | 16.1323 
-0.0964844 -1.7918 | 12.4057 
-0.143359 -1.94023 | 8.27169 
-0.0339844 -1.8582 | 7.39434 
0.0207031 -1.89727 | 5.69654 
0.0167969 -1.9832 | 4.04466 
0.0363281 -2.06914 | 5.47091 
-0.0222656 -2.03398 | 4.4624 
-0.0730469 -1.96758 | 5.11837 
-0.178516 -2.01055 | 9.75412 
-0.119922 -2.03789 | 7.15639 
-0.139453 -2.19414 | 14.9949 
0.0246094 -2.10039 | 6.45583 
0.149609 -2.13164 | 11.8986 
0.118359 -2.00664 | 6.68946 
0.278516 -1.9793 | 15.8618 
0.325391 -2.15508 | 23.6952 
0.360547 -1.90508 | 21.8864 
0.583203 -1.90117 | 24.4857 
0.712109 -1.77617 | 24.3832 
0.751172 -1.96367 | 14.606 
0.657422 -2.09258 | 21.95 
0.801953 -2.19805 | 19.0612 
0.825391 -2.03789 | 10.5546 
0.919141 -1.98711 | 6.08928 
0.969922 -2.03398 | 5.483 
1.02852 -1.9793 | 5.22003 
1.00898 -2.1082 | 7.70189 
1.09492 -2.13945 | 11.1019 
1.19648 -2.13945 | 16.3087 
1.19258 -2.05742 | 12.7689 
1.20039 -1.96758 | 12.4523 
1.10664 -1.98711 | 7.36809 
1.2707 -1.84648 | 20.6236 
1.10664 -1.78008 | 14.6767 
0.930859 -1.7957 | 12.1876 
0.966016 -1.92461 | 5.96552 
0.837109 -1.91289 | 10.6167 
0.891797 -1.70977 | 18.4432 
0.821484 -1.56523 | 27.9545 
0.950391 -1.43242 | 22.549 
1.25117 -1.44023 | 33.0165 
1.30195 -1.69805 | 30.9917 
1.56758 -1.42852 | 42.6181 
1.79805 -1.70195 | 26.1296 
1.55195 -1.70195 | 37.7504 
1.54805 -1.95195 | 26.2066 
1.55195 -2.19805 | 33.5052 
1.67695 -2.07305 | 22.5748 
1.79805 -2.07695 | 15.7198 
1.73555 -2.13945 | 22.0956 
0.00117187 0.00898437 | 0.0162822 
0 0
